pollno,race,year,location,type_simple,type_detail,pollster,pollster_rating_id,polldate,samplesize,cand1_name,cand1_pct,cand2_name,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,comment,partisan
5382534,2006_House-G_NY-19,2006,NY-19,House-G,House-G,Abacus Associates,6,10/22/2006,400,Democrat,46,Republican,48,NA,-2,11/7/2006,51.22,40.69,10.53,12.53,-12.53,0,NA,D
5382535,2006_House-G_PA-10,2006,PA-10,House-G,House-G,Momentum Analysis,214,10/22/2006,400,Democrat,43,Republican,49,NA,-6,11/7/2006,52.9,47.01,5.89,11.89,-11.89,0,NA,D
5382536,2006_House-G_PA-4,2006,PA-4,House-G,House-G,Susquehanna Polling & Research Inc.,326,10/22/2006,400,Democrat,42,Republican,46,NA,-4,11/7/2006,51.89,48.03,3.86,7.86,-7.86,0,NA,NA
5382537,2006_House-G_PA-8,2006,PA-8,House-G,House-G,Franklin & Marshall College,106,10/22/2006,394,Democrat,39,Republican,48,NA,-9,11/7/2006,50.3,49.69,0.61,9.61,-9.61,0,NA,NA
5382538,2006_House-G_US,2006,US,House-G,House-G,Harris Insights & Analytics,133,10/22/2006,795,Democrat,47,Republican,33,NA,14,11/7/2006,52.3,43.75,8.55,5.45,5.45,1,"previously listed as Harris Interactive, telephone; previously listed as Harris Interactive",NA
5382539,2006_House-G_US,2006,US,House-G,House-G,Zogby Interactive/JZ Analytics,395,10/22/2006,1013,Democrat,44,Republican,33,NA,11,11/7/2006,52.3,43.75,8.55,2.45,2.45,1,"previously listed as Zogby Analytics, telephone",NA
5382540,2006_House-G_WY-1,2006,WY-1,House-G,House-G,Aspen Media & Market Research,17,10/22/2006,539,Democrat,40,Republican,44,NA,-4,11/7/2006,47.74,48.27,-0.53,3.47,-3.47,1,NA,NA
5382541,2006_Sen-G_AZ,2006,AZ,Sen-G,Sen-G,Arizona State University,15,10/22/2006,1019,Democrat,41,Republican,47,NA,-6,11/7/2006,43.5,53.34,-9.84,3.84,3.84,1,NA,NA
5382542,2006_Sen-G_MA,2006,MA,Sen-G,Sen-G,Suffolk University,323,10/22/2006,400,Democrat,60,Republican,26,NA,34,11/7/2006,69.3,30.55,38.75,4.75,-4.75,1,NA,NA
5382543,2006_Sen-G_MI,2006,MI,Sen-G,Sen-G,Lake Research Partners,165,10/22/2006,600,Democrat,53,Republican,35,NA,18,11/7/2006,56.91,41.26,15.65,2.35,2.35,1,aka Lake Research,D
5382544,2006_Sen-G_MI,2006,MI,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/22/2006,500,Democrat,56,Republican,40,NA,16,11/7/2006,56.91,41.26,15.65,0.35,0.35,1,NA,NA
5382545,2006_Sen-G_MI,2006,MI,Sen-G,Sen-G,Strategic Vision LLC,320,10/22/2006,1200,Democrat,48,Republican,42,NA,6,11/7/2006,56.91,41.26,15.65,9.65,-9.65,1,NA,NA
5382546,2006_Sen-G_MN,2006,MN,Sen-G,Sen-G,SurveyUSA,325,10/22/2006,606,Democrat,55,Republican,39,3,16,11/7/2006,58.06,37.94,20.12,4.12,-4.12,1,NA,NA
5382547,2006_Sen-G_MO,2006,MO,Sen-G,Sen-G,Los Angeles Times,172,10/22/2006,593,Democrat,45,Republican,48,NA,-3,11/7/2006,49.58,47.31,2.27,5.27,-5.27,0,NA,NA
5382548,2006_Sen-G_MO,2006,MO,Sen-G,Sen-G,SurveyUSA,325,10/22/2006,630,Democrat,45,Republican,48,2,-3,11/7/2006,49.58,47.31,2.27,5.27,-5.27,0,NA,NA
5382549,2006_Sen-G_NJ,2006,NJ,Sen-G,Sen-G,Los Angeles Times,172,10/22/2006,314,Democrat,45,Republican,41,NA,4,11/7/2006,53.37,44.34,9.03,5.03,-5.03,1,NA,NA
5382550,2006_Sen-G_OH,2006,OH,Sen-G,Sen-G,Los Angeles Times,172,10/22/2006,507,Democrat,47,Republican,39,NA,8,11/7/2006,56.16,43.82,12.34,4.34,-4.34,1,NA,NA
5382551,2006_Sen-G_PA,2006,PA,Sen-G,Sen-G,Strategic Vision LLC,320,10/22/2006,1200,Democrat,49,Republican,42,NA,7,11/7/2006,58.64,41.28,17.36,10.36,-10.36,1,NA,NA
5382552,2006_Sen-G_TN,2006,TN,Sen-G,Sen-G,Los Angeles Times,172,10/22/2006,515,Democrat,44,Republican,49,NA,-5,11/7/2006,47.99,50.71,-2.72,2.28,-2.28,1,NA,NA
5382553,2006_Sen-G_VA,2006,VA,Sen-G,Sen-G,Los Angeles Times,172,10/22/2006,385,Democrat,47,Republican,44,NA,3,11/7/2006,49.59,49.2,0.39,2.61,2.61,1,NA,NA
5382563,2006_House-G_CO-4,2006,CO-4,House-G,House-G,Strategic Services,319,10/23/2006,600,Democrat,45,Republican,42,6,3,11/7/2006,43.12,45.61,-2.49,5.49,5.49,0,NA,D
5382564,2006_House-G_GA-8,2006,GA-8,House-G,House-G,Mellman Group,205,10/23/2006,400,Democrat,50,Republican,34,NA,16,11/7/2006,50.55,49.45,1.1,14.9,14.9,1,NA,D
5382565,2006_House-G_MN-6,2006,MN-6,House-G,House-G,SurveyUSA,325,10/23/2006,738,Democrat,43,Republican,49,NA,-6,11/7/2006,42.07,50.05,-7.98,1.98,1.98,1,NA,NA
5382566,2006_House-G_NM-1,2006,NM-1,House-G,House-G,Public Opinion Strategies,260,10/23/2006,450,Democrat,48,Republican,45,NA,3,11/7/2006,49.8,50.2,-0.4,3.4,3.4,0,NA,R
5382567,2006_House-G_US,2006,US,House-G,House-G,Ipsos,154,10/23/2006,970,Democrat,56,Republican,37,NA,19,11/7/2006,52.3,43.75,8.55,10.45,10.45,1,"previously listed as Ipsos, telephone",NA
5382568,2006_House-G_VA-2,2006,VA-2,House-G,House-G,Mason-Dixon Polling & Research Inc.,197,10/23/2006,400,Democrat,44,Republican,46,NA,-2,11/7/2006,48.45,51.27,-2.82,0.8200000000000001,0.8200000000000001,1,NA,NA
5382569,2006_House-G_WA-2,2006,WA-2,House-G,House-G,SurveyUSA,325,10/23/2006,524,Democrat,62,Republican,33,NA,29,11/7/2006,64.16,35.84,28.32,0.68,0.68,1,NA,NA
5382570,2006_Sen-G_CA,2006,CA,Sen-G,Sen-G,YouGov,391,10/23/2006,877,Democrat,57,Republican,39,NA,18,11/7/2006,59.43,35.02,24.41,6.41,-6.41,1,"branded as Polimetrix, which soon merged into YouGov",NA
5382571,2006_Sen-G_MD,2006,MD,Sen-G,Sen-G,Voter/Consumer Research,371,10/23/2006,602,Democrat,41,Republican,39,NA,2,11/7/2006,54.21,44.2,10.01,8.01,-8.01,1,NA,R
5382572,2006_Sen-G_MI,2006,MI,Sen-G,Sen-G,SurveyUSA,325,10/23/2006,803,Democrat,51,Republican,44,1,7,11/7/2006,56.91,41.26,15.65,8.65,-8.65,1,NA,NA
5382573,2006_Sen-G_NJ,2006,NJ,Sen-G,Sen-G,CBS News/New York Times,36,10/23/2006,552,Democrat,40,Republican,39,NA,1,11/7/2006,53.37,44.34,9.03,8.03,-8.03,1,NA,NA
5382574,2006_Sen-G_TN,2006,TN,Sen-G,Sen-G,Hamilton Campaigns,130,10/23/2006,800,Democrat,47,Republican,45,NA,2,11/7/2006,47.99,50.71,-2.72,4.72,4.72,0,NA,D
5382575,2006_Sen-G_TN,2006,TN,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/23/2006,500,Democrat,47,Republican,49,NA,-2,11/7/2006,47.99,50.71,-2.72,0.72,0.72,1,NA,NA
5382576,2006_Sen-G_TN,2006,TN,Sen-G,Sen-G,SurveyUSA,325,10/23/2006,780,Democrat,48,Republican,48,NA,0,11/7/2006,47.99,50.71,-2.72,2.72,2.72,0.5,NA,NA
5382577,2006_Sen-G_TX,2006,TX,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/23/2006,500,Democrat,34,Republican,60,NA,-26,11/7/2006,36.04,61.69,-25.65,0.35,-0.35,1,NA,NA
5382578,2006_Sen-G_VA,2006,VA,Sen-G,Sen-G,SurveyUSA,325,10/23/2006,613,Democrat,46,Republican,49,NA,-3,11/7/2006,49.59,49.2,0.39,3.39,-3.39,0,NA,NA
5382596,2006_House-G_KY-3,2006,KY-3,House-G,House-G,Louisville Courier-Journal,174,10/24/2006,669,Democrat,42,Republican,48,NA,-6,11/7/2006,50.62,48.18,2.44,8.44,-8.44,0,NA,NA
5382597,2006_House-G_NV-2,2006,NV-2,House-G,House-G,Research 2000,281,10/24/2006,400,Democrat,40,Republican,48,NA,-8,11/7/2006,44.94,50.35,-5.41,2.59,-2.59,1,NA,NA
5382598,2006_House-G_NY-20,2006,NY-20,House-G,House-G,Grove Insight,129,10/24/2006,400,Democrat,43,Republican,40,NA,3,11/7/2006,49.39,39.92,9.47,6.47,-6.47,1,NA,D
5382599,2006_House-G_NY-26,2006,NY-26,House-G,House-G,SurveyUSA,325,10/24/2006,411,Democrat,46,Republican,50,NA,-4,11/7/2006,40.51,44.8,-4.29,0.29,0.29,1,NA,NA
5382600,2006_House-G_PA-10,2006,PA-10,House-G,House-G,Lycoming College,176,10/24/2006,643,Democrat,47,Republican,38,NA,9,11/7/2006,52.9,47.01,5.89,3.11,3.11,1,NA,NA
5382601,2006_House-G_PA-4,2006,PA-4,House-G,House-G,Public Opinion Strategies,260,10/24/2006,400,Democrat,38,Republican,50,NA,-12,11/7/2006,51.89,48.03,3.86,15.86,-15.86,0,NA,R
5382602,2006_House-G_PA-7,2006,PA-7,House-G,House-G,Benenson Strategy Group,30,10/24/2006,400,Democrat,50,Republican,43,NA,7,11/7/2006,56.36,43.6,12.76,5.76,-5.76,1,NA,D
5382603,2006_House-G_VT-1,2006,VT-1,House-G,House-G,Research 2000,281,10/24/2006,400,Democrat,51,Republican,41,NA,10,11/7/2006,53.22,44.54,8.68,1.32,1.32,1,NA,NA
5382604,2006_Sen-G_CA,2006,CA,Sen-G,Sen-G,SurveyUSA,325,10/24/2006,507,Democrat,59,Republican,33,NA,26,11/7/2006,59.43,35.02,24.41,1.59,1.59,1,NA,NA
5382605,2006_Sen-G_FL,2006,FL,Sen-G,Sen-G,"Schroth, Eldon & Associates",302,10/24/2006,800,Democrat,56,Republican,30,NA,26,11/7/2006,60.3,38.1,22.2,3.8,3.8,1,aka Scroth Eldon & Associates,NA
5382606,2006_Sen-G_MA,2006,MA,Sen-G,Sen-G,University of New Hampshire,357,10/24/2006,585,Democrat,66,Republican,25,NA,41,11/7/2006,69.3,30.55,38.75,2.25,2.25,1,NA,NA
5382607,2006_Sen-G_MD,2006,MD,Sen-G,Sen-G,ABC News/Washington Post,3,10/24/2006,1003,Democrat,54,Republican,43,NA,11,11/7/2006,54.21,44.2,10.01,0.99,0.99,1,NA,NA
5382608,2006_Sen-G_MD,2006,MD,Sen-G,Sen-G,Garin-Hart-Yang Research Group,113,10/24/2006,602,Democrat,52,Republican,40,NA,12,11/7/2006,54.21,44.2,10.01,1.99,1.99,1,NA,D
5382609,2006_Sen-G_MI,2006,MI,Sen-G,Sen-G,EPIC-MRA,84,10/24/2006,600,Democrat,50,Republican,38,NA,12,11/7/2006,56.91,41.26,15.65,3.65,-3.65,1,NA,NA
5382610,2006_Sen-G_MI,2006,MI,Sen-G,Sen-G,Research 2000,281,10/24/2006,600,Democrat,52,Republican,41,NA,11,11/7/2006,56.91,41.26,15.65,4.65,-4.65,1,NA,NA
5382611,2006_Sen-G_NJ,2006,NJ,Sen-G,Sen-G,"Normington, Petts & Associates",232,10/24/2006,800,Democrat,45,Republican,36,NA,9,11/7/2006,53.37,44.34,9.03,0.03,-0.03,1,previously listed as Bennett Petts & Blumenthal,D
5382612,2006_Sen-G_NJ,2006,NJ,Sen-G,Sen-G,Research 2000,281,10/24/2006,600,Democrat,48,Republican,42,NA,6,11/7/2006,53.37,44.34,9.03,3.03,-3.03,1,NA,NA
5382613,2006_Sen-G_NV,2006,NV,Sen-G,Sen-G,Research 2000,281,10/24/2006,600,Democrat,41,Republican,55,NA,-14,11/7/2006,40.99,55.36,-14.37,0.37,0.37,1,NA,NA
5382614,2006_Sen-G_OH,2006,OH,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/24/2006,500,Democrat,54,Republican,43,NA,11,11/7/2006,56.16,43.82,12.34,1.34,-1.34,1,NA,NA
5382615,2006_Sen-G_OH,2006,OH,Sen-G,Sen-G,SurveyUSA,325,10/24/2006,563,Democrat,57,Republican,37,NA,20,11/7/2006,56.16,43.82,12.34,7.66,7.66,1,NA,NA
5382616,2006_Sen-G_PA,2006,PA,Sen-G,Sen-G,West Chester University,377,10/24/2006,601,Democrat,50,Republican,39,NA,11,11/7/2006,58.64,41.28,17.36,6.36,-6.36,1,NA,NA
5382617,2006_Sen-G_RI,2006,RI,Sen-G,Sen-G,Rhode Island College,285,10/24/2006,408,Democrat,43,Republican,33,NA,10,11/7/2006,53.35,46.33,7.02,2.98,2.98,1,NA,NA
5382618,2006_Sen-G_TX,2006,TX,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/24/2006,1003,Democrat,26.6,Republican,61.1,NA,-34.5,11/7/2006,36.04,61.69,-25.65,8.85,-8.85,1,"previously listed as Zogby Analytics, telephone",NA
5382619,2006_Sen-G_VT,2006,VT,Sen-G,Sen-G,Research 2000,281,10/24/2006,400,Sanders (I),57,Tarrant (R),36,NA,21,11/7/2006,65.4,32.3,33.1,12.1,NA,1,NA,NA
5382643,2006_House-G_AZ-1,2006,AZ-1,House-G,House-G,RT Strategies,275,10/25/2006,1037,Democrat,46,Republican,48,NA,-2,11/7/2006,43.45,51.75,-8.3,6.3,6.3,1,NA,NA
5382644,2006_House-G_CA-11,2006,CA-11,House-G,House-G,RT Strategies,275,10/25/2006,983,Democrat,48,Republican,46,NA,2,11/7/2006,53.27,46.73,6.54,4.54,-4.54,1,NA,NA
5382645,2006_House-G_CA-4,2006,CA-4,House-G,House-G,RT Strategies,275,10/25/2006,954,Democrat,46,Republican,49,NA,-3,11/7/2006,45.87,49.05,-3.18,0.18,0.18,1,NA,NA
5382646,2006_House-G_CO-4,2006,CO-4,House-G,House-G,RT Strategies,275,10/25/2006,991,Democrat,48,Republican,45,NA,3,11/7/2006,43.12,45.61,-2.49,5.49,5.49,0,NA,NA
5382647,2006_House-G_CO-7,2006,CO-7,House-G,House-G,RT Strategies,275,10/25/2006,983,Democrat,51,Republican,46,NA,5,11/7/2006,54.93,42.06,12.87,7.87,-7.87,1,NA,NA
5382648,2006_House-G_CT-2,2006,CT-2,House-G,House-G,Grove Insight,129,10/25/2006,400,Democrat,46,Republican,42,NA,4,11/7/2006,50.02,49.98,0.04,3.96,3.96,1,NA,D
5382649,2006_House-G_CT-2,2006,CT-2,House-G,House-G,Public Opinion Strategies,260,10/25/2006,400,Democrat,36,Republican,50,NA,-14,11/7/2006,50.02,49.98,0.04,14.04,-14.04,0,NA,R
5382650,2006_House-G_CT-2,2006,CT-2,House-G,House-G,RT Strategies,275,10/25/2006,947,Democrat,51,Republican,45,NA,6,11/7/2006,50.02,49.98,0.04,5.96,5.96,1,NA,NA
5382651,2006_House-G_CT-4,2006,CT-4,House-G,House-G,RT Strategies,275,10/25/2006,976,Democrat,43,Republican,52,NA,-9,11/7/2006,47.58,50.96,-3.38,5.62,-5.62,1,NA,NA
5382652,2006_House-G_CT-5,2006,CT-5,House-G,House-G,RT Strategies,275,10/25/2006,994,Democrat,51,Republican,43,NA,8,11/7/2006,53.8,43.54,10.26,2.26,-2.26,1,NA,NA
5382653,2006_House-G_FL-13,2006,FL-13,House-G,House-G,RT Strategies,275,10/25/2006,1005,Democrat,49,Republican,47,NA,2,11/7/2006,49.92,50.08,-0.16,2.16,2.16,0,NA,NA
5382654,2006_House-G_FL-22,2006,FL-22,House-G,House-G,RT Strategies,275,10/25/2006,961,Democrat,50,Republican,48,NA,2,11/7/2006,50.88,47.13,3.75,1.75,-1.75,1,NA,NA
5382655,2006_House-G_IL-10,2006,IL-10,House-G,House-G,RT Strategies,275,10/25/2006,1008,Democrat,48,Republican,46,NA,2,11/7/2006,46.62,53.38,-6.76,8.76,8.76,0,NA,NA
5382656,2006_House-G_IL-6,2006,IL-6,House-G,House-G,RT Strategies,275,10/25/2006,990,Democrat,48,Republican,47,NA,1,11/7/2006,48.65,51.35,-2.7,3.7,3.7,0,NA,NA
5382657,2006_House-G_IL-8,2006,IL-8,House-G,House-G,RT Strategies,275,10/25/2006,1013,Democrat,50,Republican,45,NA,5,11/7/2006,50.9,44.01,6.890000000000001,1.89,-1.89,1,NA,NA
5382658,2006_House-G_IN-2,2006,IN-2,House-G,House-G,RT Strategies,275,10/25/2006,977,Democrat,48,Republican,45,NA,3,11/7/2006,53.98,46.02,7.96,4.96,-4.96,1,NA,NA
5382659,2006_House-G_IN-3,2006,IN-3,House-G,House-G,Research 2000,281,10/25/2006,400,Democrat,40,Republican,52,NA,-12,11/7/2006,45.72,54.28,-8.56,3.44,-3.44,1,NA,NA
5382660,2006_House-G_IN-8,2006,IN-8,House-G,House-G,RT Strategies,275,10/25/2006,1065,Democrat,53,Republican,43,NA,10,11/7/2006,61.02,38.98,22.04,12.04,-12.04,1,NA,NA
5382661,2006_House-G_IN-9,2006,IN-9,House-G,House-G,RT Strategies,275,10/25/2006,1023,Democrat,51,Republican,43,NA,8,11/7/2006,50.01,45.49,4.52,3.48,3.48,1,NA,NA
5382662,2006_House-G_KY-3,2006,KY-3,House-G,House-G,RT Strategies,275,10/25/2006,1010,Democrat,52,Republican,46,NA,6,11/7/2006,50.62,48.18,2.44,3.56,3.56,1,NA,NA
5382663,2006_House-G_KY-4,2006,KY-4,House-G,House-G,RT Strategies,275,10/25/2006,996,Democrat,50,Republican,46,NA,4,11/7/2006,43.38,51.69,-8.31,12.31,12.31,0,NA,NA
5382664,2006_House-G_MN-1,2006,MN-1,House-G,House-G,RT Strategies,275,10/25/2006,1042,Democrat,47,Republican,50,NA,-3,11/7/2006,52.74,47.12,5.62,8.620000000000001,-8.620000000000001,0,NA,NA
5382665,2006_House-G_MN-6,2006,MN-6,House-G,House-G,RT Strategies,275,10/25/2006,1056,Democrat,47,Republican,48,NA,-1,11/7/2006,42.07,50.05,-7.98,6.98,6.98,1,NA,NA
5382666,2006_House-G_NC-11,2006,NC-11,House-G,House-G,RT Strategies,275,10/25/2006,1002,Democrat,53,Republican,44,NA,9,11/7/2006,53.79,46.21,7.58,1.42,1.42,1,NA,NA
5382667,2006_House-G_NC-8,2006,NC-8,House-G,House-G,RT Strategies,275,10/25/2006,999,Democrat,48,Republican,44,NA,4,11/7/2006,49.86,50.14,-0.28,4.28,4.28,0,NA,NA
5382668,2006_House-G_NH-2,2006,NH-2,House-G,House-G,RT Strategies,275,10/25/2006,988,Democrat,50,Republican,47,NA,3,11/7/2006,52.71,45.61,7.100000000000001,4.1,-4.1,1,NA,NA
5382669,2006_House-G_NJ-7,2006,NJ-7,House-G,House-G,RT Strategies,275,10/25/2006,1013,Democrat,43,Republican,46,NA,-3,11/7/2006,47.95,49.43,-1.48,1.52,-1.52,1,NA,NA
5382670,2006_House-G_NV-3,2006,NV-3,House-G,House-G,RT Strategies,275,10/25/2006,1031,Democrat,44,Republican,51,NA,-7,11/7/2006,46.57,48.46,-1.89,5.11,-5.11,1,NA,NA
5382671,2006_House-G_NY-19,2006,NY-19,House-G,House-G,RT Strategies,275,10/25/2006,944,Democrat,49,Republican,47,NA,2,11/7/2006,51.22,40.69,10.53,8.53,-8.53,1,NA,NA
5382672,2006_House-G_NY-20,2006,NY-20,House-G,House-G,RT Strategies,275,10/25/2006,1040,Democrat,53,Republican,42,NA,11,11/7/2006,49.39,39.92,9.47,1.53,1.53,1,NA,NA
5382673,2006_House-G_NY-25,2006,NY-25,House-G,House-G,RT Strategies,275,10/25/2006,1020,Democrat,53,Republican,44,NA,9,11/7/2006,46.23,41.9,4.33,4.67,4.67,1,NA,NA
5382674,2006_House-G_NY-29,2006,NY-29,House-G,House-G,RT Strategies,275,10/25/2006,1004,Democrat,53,Republican,42,NA,11,11/7/2006,45.9,44.33,1.57,9.43,9.43,1,NA,NA
5382675,2006_House-G_NY-3,2006,NY-3,House-G,House-G,RT Strategies,275,10/25/2006,982,Democrat,44,Republican,51,NA,-7,11/7/2006,41.94,47.85,-5.91,1.09,-1.09,1,NA,NA
5382676,2006_House-G_OH-1,2006,OH-1,House-G,House-G,RT Strategies,275,10/25/2006,999,Democrat,48,Republican,46,NA,2,11/7/2006,47.75,52.25,-4.5,6.5,6.5,0,NA,NA
5382677,2006_House-G_OH-12,2006,OH-12,House-G,House-G,RT Strategies,275,10/25/2006,1002,Democrat,46,Republican,51,NA,-5,11/7/2006,42.7,57.3,-14.6,9.6,9.6,1,NA,NA
5382678,2006_House-G_OH-2,2006,OH-2,House-G,House-G,RT Strategies,275,10/25/2006,972,Democrat,46,Republican,51,NA,-5,11/7/2006,49.39,50.45,-1.06,3.94,-3.94,1,NA,NA
5382679,2006_House-G_PA-4,2006,PA-4,House-G,House-G,RT Strategies,275,10/25/2006,1008,Democrat,47,Republican,51,NA,-4,11/7/2006,51.89,48.03,3.86,7.86,-7.86,0,NA,NA
5382680,2006_House-G_PA-6,2006,PA-6,House-G,House-G,RT Strategies,275,10/25/2006,1006,Democrat,51,Republican,46,NA,5,11/7/2006,49.34,50.66,-1.32,6.32,6.32,0,NA,NA
5382681,2006_House-G_PA-8,2006,PA-8,House-G,House-G,RT Strategies,275,10/25/2006,994,Democrat,50,Republican,47,NA,3,11/7/2006,50.3,49.69,0.61,2.39,2.39,1,NA,NA
5382682,2006_House-G_SD-1,2006,SD-1,House-G,House-G,Mason-Dixon Polling & Research Inc.,197,10/25/2006,800,Democrat,66,Republican,26,NA,40,11/7/2006,69.09,29.34,39.75,0.25,0.25,1,NA,NA
5382683,2006_House-G_US,2006,US,House-G,House-G,Fox News/Opinion Dynamics Corp.,104,10/25/2006,900,Democrat,49,Republican,38,NA,11,11/7/2006,52.3,43.75,8.55,2.45,2.45,1,NA,NA
5382684,2006_House-G_VA-2,2006,VA-2,House-G,House-G,RT Strategies,275,10/25/2006,989,Democrat,50,Republican,45,NA,5,11/7/2006,48.45,51.27,-2.82,7.82,7.82,0,NA,NA
5382685,2006_House-G_WA-5,2006,WA-5,House-G,House-G,RT Strategies,275,10/25/2006,991,Democrat,46,Republican,51,NA,-5,11/7/2006,43.6,56.4,-12.8,7.8,7.8,1,NA,NA
5382686,2006_House-G_WA-8,2006,WA-8,House-G,House-G,RT Strategies,275,10/25/2006,1004,Democrat,49,Republican,47,NA,2,11/7/2006,48.54,51.46,-2.92,4.92,4.92,0,NA,NA
5382687,2006_House-G_WI-8,2006,WI-8,House-G,House-G,RT Strategies,275,10/25/2006,984,Democrat,51,Republican,45,NA,6,11/7/2006,50.9,48.76,2.14,3.86,3.86,1,NA,NA
5382688,2006_Sen-G_AZ,2006,AZ,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/25/2006,644,Democrat,44.4,Republican,51.8,NA,-7.4,11/7/2006,43.5,53.34,-9.84,2.44,2.44,1,NA,NA
5382689,2006_Sen-G_CT,2006,CT,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/25/2006,507,Lamont (D),42.5,Lieberman (I),47.4,NA,-4.9,11/7/2006,39.73,49.71,-9.98,5.08,NA,1,NA,NA
5382690,2006_Sen-G_FL,2006,FL,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/25/2006,952,Democrat,53.7,Republican,39.6,NA,14.1,11/7/2006,60.3,38.1,22.2,8.1,-8.1,1,NA,NA
5382691,2006_Sen-G_MD,2006,MD,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/25/2006,644,Democrat,52.8,Republican,43.5,NA,9.3,11/7/2006,54.21,44.2,10.01,0.71,-0.71,1,NA,NA
5382692,2006_Sen-G_MI,2006,MI,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/25/2006,1081,Democrat,49.3,Republican,41.9,NA,7.4,11/7/2006,56.91,41.26,15.65,8.25,-8.25,1,NA,NA
5382693,2006_Sen-G_MN,2006,MN,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/25/2006,500,Democrat,53,Republican,39,NA,14,11/7/2006,58.06,37.94,20.12,6.12,-6.12,1,NA,NA
5382694,2006_Sen-G_MN,2006,MN,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/25/2006,715,Democrat,50.5,Republican,42.8,NA,7.7,11/7/2006,58.06,37.94,20.12,12.42,-12.42,1,NA,NA
5382695,2006_Sen-G_MO,2006,MO,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/25/2006,500,Democrat,48,Republican,50,NA,-2,11/7/2006,49.58,47.31,2.27,4.27,-4.27,0,NA,NA
5382696,2006_Sen-G_MO,2006,MO,Sen-G,Sen-G,Research 2000,281,10/25/2006,800,Democrat,47,Republican,47,NA,0,11/7/2006,49.58,47.31,2.27,2.27,-2.27,0.5,NA,NA
5382697,2006_Sen-G_MO,2006,MO,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/25/2006,952,Democrat,47.3,Republican,48.6,NA,-1.3,11/7/2006,49.58,47.31,2.27,3.57,-3.57,0,NA,NA
5382698,2006_Sen-G_MT,2006,MT,Sen-G,Sen-G,Harstad Strategic Research Inc.,134,10/25/2006,662,Democrat,48,Republican,42,NA,6,11/7/2006,49.16,48.29,0.87,5.13,5.13,1,NA,D
5382699,2006_Sen-G_NJ,2006,NJ,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/25/2006,500,Democrat,45,Republican,45,NA,0,11/7/2006,53.37,44.34,9.03,9.03,-9.03,0.5,NA,NA
5382700,2006_Sen-G_NJ,2006,NJ,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/25/2006,845,Democrat,48.7,Republican,42.8,NA,5.9,11/7/2006,53.37,44.34,9.03,3.13,-3.13,1,NA,NA
5382701,2006_Sen-G_NM,2006,NM,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/25/2006,485,Democrat,58.2,Republican,37.5,NA,20.7,11/7/2006,70.61,29.33,41.28,20.58,-20.58,1,NA,NA
5382702,2006_Sen-G_NV,2006,NV,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/25/2006,485,Democrat,36.8,Republican,58.3,NA,-21.5,11/7/2006,40.99,55.36,-14.37,7.13,-7.13,1,NA,NA
5382703,2006_Sen-G_NY,2006,NY,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/25/2006,952,Democrat,57.3,Republican,33,NA,24.3,11/7/2006,67,31.01,35.99,11.69,-11.69,1,NA,NA
5382704,2006_Sen-G_OH,2006,OH,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/25/2006,678,Democrat,48.7,Republican,47.3,NA,1.4,11/7/2006,56.16,43.82,12.34,10.94,-10.94,1,NA,NA
5382705,2006_Sen-G_PA,2006,PA,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/25/2006,755,Democrat,52.7,Republican,43.8,NA,8.9,11/7/2006,58.64,41.28,17.36,8.46,-8.46,1,NA,NA
5382706,2006_Sen-G_TN,2006,TN,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/25/2006,845,Democrat,48.1,Republican,49.3,NA,-1.2,11/7/2006,47.99,50.71,-2.72,1.52,1.52,1,NA,NA
5382707,2006_Sen-G_TX,2006,TX,Sen-G,Sen-G,Zogby Interactive/JZ Analytics,395,10/25/2006,1081,Democrat,35.9,Republican,54.8,NA,-18.9,11/7/2006,36.04,61.69,-25.65,6.75,6.75,1,NA,NA
